JPN;2015;TAS6500;C140300;201;10000001;0;200000;JPY;20141024
JPN;2015;TAS6500;C140060;201;10000001;0;200000;JPY;20141024
JPN;2015;TAS6500;C120300;102;10000001;0;500000;JPY;20141024
JPN;2015;TAS6500;C120310;102;10000001;0;500000;JPY;20141024
JPN;2015;TAS6610;C130560;321;10000000;598;4843800;JPY;20141024
JPN;2015;TAS6610;C130561;321;10000000;312.8;2533680;JPY;20141024
JPN;2015;TAS6610;C100212;521;10000000;395.6;3204360;JPY;20141024
JPN;2015;TAS6610;C090311;521;10000000;174.8;1415880;JPY;20141024
JPN;2015;TAS6610;C120030;700;10000000;78;631800;JPY;20141024
JPN;2015;TAS6610;C100311;700;10000000;78;631800;JPY;20141024
JPN;2015;TAS6610;C120670;221;10000000;542.8;4396680;JPY;20141024
JPN;2015;TAS6610;C130760;321;10000000;809.6;6557760;JPY;20141024
JPN;2015;TAS6610;ZB15RND000;221;10000000;818.8;6632280;JPY;20141024
JPN;2015;TAS6610;C100211;421;10000000;64.4;521640;JPY;20141024
JPN;2015;TAS6610;ZB15RND001;221;10000000;690;5589000;JPY;20141024
JPN;2015;TAS6610;C130481;221;10000000;883.2;7153920;JPY;20141024
JPN;2015;TAS6610;C130483;221;10000000;92;745200;JPY;20141024
JPN;2015;TAS6610;C130482;221;10000000;736;5961600;JPY;20141024
JPN;2015;TAS6610;C090280;700;10000000;392;3175200;JPY;20141024
JPN;2015;TAS6610;C110291;421;10000000;2484;20120400;JPY;20141024
JPN;2015;TAS6610;ZB15CCJ000;221;10000000;3036;24591600;JPY;20141024
JPN;2015;TAS6610;C110292;421;10000000;2484;20120400;JPY;20141024
JPN;2015;TAS6610;C120760;321;10000000;3404;27572400;JPY;20141024
JPN;2015;TAS6610;C110295;221;10000000;3404;27572400;JPY;20141024
JPN;2015;TAS6610;C100554;321;10000000;368;2980800;JPY;20141024
JPN;2015;TAS6610;C100553;421;10000000;368;2980800;JPY;20141024
JPN;2015;TAS6610;C100556;321;10000000;414;3353400;JPY;20141024
JPN;2015;TAS6610;C100558;421;10000000;460;3726000;JPY;20141024
JPN;2015;TAS6610;C100552;421;10000000;414;3353400;JPY;20141024
JPN;2015;TAS6610;C100555;421;10000000;460;3726000;JPY;20141024
JPN;2015;TAS6610;C100557;421;10000000;414;3353400;JPY;20141024
JPN;2015;TAS6610;C100551;421;10000000;644;5216400;JPY;20141024
JPN;2015;TAS6610;C140410;221;10000000;552;4471200;JPY;20141024
JPN;2015;TAS6610;ZB15CCJ001;221;10000000;782;6334200;JPY;20141024
JPN;2015;TAS6610;ZB15CCJ002;221;10000000;736;5961600;JPY;20141024
JPN;2015;TAS6610;ZB15CCJ003;221;10000000;552;4471200;JPY;20141024
JPN;2015;TAS6610;C110690;700;10000000;208;1684800;JPY;20141024
JPN;2015;TAS6610;C110691;700;10000000;272;2203200;JPY;20141024
JPN;2015;TAS6610;C140090;421;10000000;294.4;2384640;JPY;20141024
JPN;2015;TAS6610;C110721;700;10000000;32;259200;JPY;20141024
JPN;2015;TAS6610;C130330;421;10000000;947.6;7675560;JPY;20141024
JPN;2015;TAS6610;C130170;421;10000000;460;3726000;JPY;20141024
JPN;2015;TAS6610;C130140;621;10000000;202.4;1639440;JPY;20141024
JPN;2015;TAS6610;C110722;321;10000000;92;745200;JPY;20141024
JPN;2015;TAS6610;C130340;621;10000000;128.8;1043280;JPY;20141024
JPN;2015;TAS6610;C140230;221;10000000;2392;19375200;JPY;20141024
JPN;2015;TAS6610;C140300;221;10000000;1380;11178000;JPY;20141024
JPN;2015;TAS6610;C140060;221;10000000;1564;12668400;JPY;20141024
JPN;2015;TAS6610;C120300;102;10000000;1640;13284000;JPY;20141024
JPN;2015;TAS6610;C120310;102;10000000;707.2;5728320;JPY;20141024
JPN;2015;TAS6610;N000041;000;10000000;230;1863000;JPY;20141024
JPN;2015;TAS6610;N000021;000;10000000;650;5265000;JPY;20141024
JPN;2015;TAS6610;N040010;000;10000000;350;2835000;JPY;20141024
JPN;2015;TAS6610;N030020;000;10000000;900;7290000;JPY;20141024
JPN;2015;TAS6610;N000020;000;10000000;1050;8505000;JPY;20141024
JPN;2015;TAS6610;N000022;000;10000000;1000;8100000;JPY;20141024
JPN;2015;TAS6610;N000040;000;10000000;100;810000;JPY;20141024
JPN;2015;TAS6610;N120040;000;10000000;160;1296000;JPY;20141024
JPN;2015;TAS6610;A072001;000;10000000;40;324000;JPY;20141024
JPN;2015;TAS6610;A100003;000;10000000;60;486000;JPY;20141024
JPN;2015;TAS6610;A100004;000;10000000;120;972000;JPY;20141024
JPN;2015;TAS6610;A100043;000;10000000;160;1296000;JPY;20141024
JPN;2015;TAS6610;I070050;000;10000000;484;3920400;JPY;20141024
JPN;2015;TAS6610;I120050;000;10000000;160;1296000;JPY;20141024
JPN;2015;TAS6610;C130560;321;10000001;0;660000;JPY;20141024
JPN;2015;TAS6610;C130561;321;10000001;0;440000;JPY;20141024
JPN;2015;TAS6610;C100212;521;10000001;0;440000;JPY;20141024
JPN;2015;TAS6610;C120670;221;10000001;0;176000;JPY;20141024
JPN;2015;TAS6610;C130760;321;10000001;0;660000;JPY;20141024
JPN;2015;TAS6610;ZB15RND000;221;10000001;0;660000;JPY;20141024
JPN;2015;TAS6610;ZB15RND001;221;10000001;0;660000;JPY;20141024
JPN;2015;TAS6610;C130481;221;10000001;0;792000;JPY;20141024
JPN;2015;TAS6610;C130482;221;10000001;0;660000;JPY;20141024
JPN;2015;TAS6610;C090280;700;10000001;0;440000;JPY;20141024
JPN;2015;TAS6610;C110291;421;10000001;0;880000;JPY;20141024
JPN;2015;TAS6610;ZB15CCJ000;221;10000001;0;440000;JPY;20141024
JPN;2015;TAS6610;C110292;421;10000001;0;660000;JPY;20141024
JPN;2015;TAS6610;C120760;321;10000001;0;660000;JPY;20141024
JPN;2015;TAS6610;C110295;221;10000001;0;660000;JPY;20141024
JPN;2015;TAS6610;C100554;321;10000001;0;44000;JPY;20141024
JPN;2015;TAS6610;C100553;421;10000001;0;440000;JPY;20141024
