FRA,2015,TCC6500,ZB14PVW001,201,10000000,121.5,9416.25,EUR,20150522,,,
FRA,2015,TCC6500,C120800,201,10000000,856.8,66402,EUR,20150522,,,
FRA,2015,TCC6500,C130180,201,10000000,1080,83700,EUR,20150522,,,
FRA,2015,TCC6500,C130370,201,10000000,1405.8,108949.5,EUR,20150522,,,
FRA,2015,TCC6500,C070374,700,10000000,325.864,25254.46,EUR,20150522,,,
FRA,2015,TCC6705,ZB14PVW004,201,10000000,432,33480,EUR,20150522,,,
FRA,2015,TCC6705,C120801,201,10000000,309.6,23994,EUR,20150522,,,
FRA,2015,TCC6705,C120441,401,10000000,777.6,60264,EUR,20150522,,,
FRA,2015,TCC6705,ZB14GMW001,201,10000000,144,11160,EUR,20150522,,,
FRA,2015,TCC6705,C130661,201,10000000,144,11160,EUR,20150522,,,
FRA,2015,TCC6705,C100643,501,10000000,469.8,36409.5,EUR,20150522,,,
FRA,2015,TCC6502,ZB14PVW002,201,10000000,1008,78120,EUR,20150522,,,
FRA,2015,TCC6705,ZB14PVW003,201,10000000,432,33480,EUR,20150522,,,
FRA,2015,TCC6705,C120842,201,10000000,28.8,2232,EUR,20150522,,,
FRA,2015,TCC6705,ZB14PCA003,201,10000000,432,33480,EUR,20150522,,,
FRA,2015,TCC6705,ZB14RND003,201,10000000,1302.66,100956.66,EUR,20150522,,,
FRA,2015,TCC6502,C130580,201,10000000,651.33,50478.33,EUR,20150522,,,
FRA,2015,TCC6502,ZB14RND004,201,10000000,651.33,50478.33,EUR,20150522,,,
FRA,2015,TCC6502,C070290,700,10000000,1015.68,78715.2,EUR,20150522,,,
FRA,2015,TCC6502,C100220,700,10000000,29.624,2295.86,EUR,20150522,,,
FRA,2015,TCC6705,C110296,301,10000000,405,31387.5,EUR,20150522,,,
FRA,2015,TCC6705,C110571,401,10000000,348.3,26993.25,EUR,20150522,,,
FRA,2015,TCC6705,C120481,401,10000000,324,25110,EUR,20150522,,,
FRA,2015,TCC6502,C110720,700,10000000,84.64,6559.6,EUR,20150522,,,
FRA,2015,TCC6502,C070561,700,10000000,84.64,6559.6,EUR,20150522,,,
FRA,2015,TCC6502,C110292,301,10000000,388.8,30132,EUR,20150522,,,
FRA,2015,TCC6502,C130140,301,10000000,540,41850,EUR,20150522,,,
FRA,2015,TCC6502,C110291,301,10000000,129.6,10044,EUR,20150522,,,
FRA,2015,TCC6502,C120240,700,10000000,253.92,19678.8,EUR,20150522,,,
FRA,2015,TCC6705,C120721,401,10000000,81,6277.5,EUR,20150522,,,
FRA,2015,TCC6705,ZB14NAO000,401,10000000,81,6277.5,EUR,20150522,,,
FRA,2015,TCC6705,ZB14BD000,201,10000000,868.44,67304.44,EUR,20150522,,,
FRA,2015,TCC6502,ZB14BD001,201,10000000,434.22,33652.22,EUR,20150522,,,
FRA,2015,TCC6502,ZB14BD002,201,10000000,977,75717.5,EUR,20150522,,,
FRA,2015,TCC6705,C110780,701,10000000,296.24,22958.6,EUR,20150522,,,
FRA,2015,TCC6705,C110780,700,10000000,236.992,18366.88,EUR,20150522,,,
FRA,2015,TCC6601,C070200,700,10000000,736,57040,EUR,20150522,,,
FRA,2015,TCC6601,C070208,521,10000000,36,2790,EUR,20150522,,,
FRA,2015,TCC6601,C120040,421,10000000,1651,127952.5,EUR,20150522,,,
FRA,2015,TCC6601,C120750,321,10000000,1575,122062.5,EUR,20150522,,,
FRA,2015,TCC6601,C130010,421,10000000,36,2790,EUR,20150522,,,
FRA,2015,TCC6601,C130210,321,10000000,450,34875,EUR,20150522,,,
FRA,2015,TCC6601,C130211,521,10000000,90,6975,EUR,20150522,,,
FRA,2015,TCC6601,C130215,421,10000000,450,34875,EUR,20150522,,,
FRA,2015,TCC6601,C130216,421,10000000,198,15345,EUR,20150522,,,
FRA,2015,TCC6601,C130217,421,10000000,180,13950,EUR,20150522,,,
FRA,2015,TCC6601,C130040,221,10000000,660,51150,EUR,20150522,,,
FRA,2015,TCC6601,C010130,700,10000000,73.6,5704,EUR,20150522,,,
FRA,2015,TCC6601,C010460,700,10000000,9.2,713,EUR,20150522,,,
FRA,2015,TCC6601,C030260,700,10000000,92,7130,EUR,20150522,,,
FRA,2015,TCC6601,C041010,700,10000000,147.2,11408,EUR,20150522,,,
FRA,2015,TCC6601,C051020,700,10000000,386.4,29946,EUR,20150522,,,
FRA,2015,TCC6601,C051440,700,10000000,644,49910,EUR,20150522,,,
FRA,2015,TCC6601,C080390,700,10000000,230,17825,EUR,20150522,,,
FRA,2015,TCC6601,C090141,700,10000000,727.72,56398.3,EUR,20150522,,,
FRA,2015,TCC6601,C090143,421,10000000,252,19530,EUR,20150522,,,
FRA,2015,TCC6601,C100510,321,10000000,432,33480,EUR,20150522,,,
FRA,2015,TCC6601,C100512,321,10000000,1440,111600,EUR,20150522,,,
FRA,2015,TCC6601,C100516,321,10000000,913.5,70796.25,EUR,20150522,,,
FRA,2015,TCC6601,C140050,321,10000000,753.3,58380.75,EUR,20150522,,,
FRA,2015,TCC6601,C140051,421,10000000,567,43942.5,EUR,20150522,,,
FRA,2015,TCC6601,C130030,102,10000000,1300,100750,EUR,20150522,,,
FRA,2015,TCC6601,C130700,102,10000000,960,74400,EUR,20150522,,,
FRA,2015,TCC6601,C120520,221,10000000,1188,92070,EUR,20150522,,,
FRA,2015,TCC6601,C130691,102,10000000,50,3875,EUR,20150522,,,
FRA,2015,TCC6601,C130030,221,10000000,900,69750,EUR,20150522,,,
FRA,2015,TCC6601,C130700,221,10000000,432,33480,EUR,20150522,,,
FRA,2015,TCC6601,C130691,221,10000000,45,3487.5,EUR,20150522,,,
FRA,2015,TCC6601,ZB14GMW001,221,10000000,180,13950,EUR,20150522,,,
FRA,2015,TCC6601,C130660,221,10000000,200,15500,EUR,20150522,,,
FRA,2015,TCC6601,C130661,221,10000000,504,39060,EUR,20150522,,,
FRA,2015,TCC6601,C120250,421,10000000,720,55800,EUR,20150522,,,
FRA,2015,TCC6601,C120252,321,10000000,225,17437.5,EUR,20150522,,,
FRA,2015,TCC6601,C009960,700,10000000,110.4,8556,EUR,20150522,,,
FRA,2015,TCC6601,C030010,700,10000000,36.8,2852,EUR,20150522,,,
FRA,2015,TCC6601,C110100,700,10000000,611.8,47414.5,EUR,20150522,,,
FRA,2015,TCC6601,C060060,700,10000000,73.6,5704,EUR,20150522,,,
FRA,2015,TCC6601,C060062,700,10000000,36.8,2852,EUR,20150522,,,
FRA,2015,TCC6601,C060560,700,10000000,55.2,4278,EUR,20150522,,,
FRA,2015,TCC6601,C070010,700,10000000,55.2,4278,EUR,20150522,,,
FRA,2015,TCC6601,C070370,700,10000000,36.8,2852,EUR,20150522,,,
FRA,2015,TCC6601,C070371,700,10000000,36.8,2852,EUR,20150522,,,
FRA,2015,TCC6601,C070372,700,10000000,36.8,2852,EUR,20150522,,,
FRA,2015,TCC6601,C070373,700,10000000,73.6,5704,EUR,20150522,,,
FRA,2015,TCC6601,C080610,700,10000000,165.6,12834,EUR,20150522,,,
FRA,2015,TCC6601,C100260,700,10000000,36.8,2852,EUR,20150522,,,
FRA,2015,TCC6601,C100641,521,10000000,2368.44,183554.1,EUR,20150522,,,
FRA,2015,TCC6601,C100642,521,10000000,1871.1,145010.25,EUR,20150522,,,
FRA,2015,TCC6601,C110250,521,10000000,459,35572.5,EUR,20150522,,,
FRA,2015,TCC6601,C110253,421,10000000,1893.6,146754,EUR,20150522,,,
FRA,2015,TCC6601,C110254,421,10000000,576,44640,EUR,20150522,,,
FRA,2015,TCC6601,ZB14PVW000,221,10000000,121.5,9416.25,EUR,20150522,,,
FRA,2015,TCC6601,ZB14PVW001,221,10000000,121.5,9416.25,EUR,20150522,,,
FRA,2015,TCC6601,C120800,221,10000000,201.6,15624,EUR,20150522,,,
FRA,2015,TCC6601,ZB14PVW002,221,10000000,1879.2,145638,EUR,20150522,,,
FRA,2015,TCC6601,C130180,221,10000000,1279.8,99184.5,EUR,20150522,,,
FRA,2015,TCC6601,C130370,221,10000000,1279.8,99184.5,EUR,20150522,,,
FRA,2015,TCC6601,C130300,321,10000000,1036.8,80352,EUR,20150522,,,
FRA,2015,TCC6601,C130080,221,10000000,1036.8,80352,EUR,20150522,,,
FRA,2015,TCC6601,C070374,700,10000000,110.4,8556,EUR,20150522,,,
FRA,2015,TCC6601,ZB14PVW003,221,10000000,432,33480,EUR,20150522,,,
FRA,2015,TCC6601,ZB14PVW004,221,10000000,720,55800,EUR,20150522,,,
FRA,2015,TCC6601,C120801,221,10000000,432,33480,EUR,20150522,,,
FRA,2015,TCC6601,C120842,221,10000000,144,11160,EUR,20150522,,,
FRA,2015,TCC6601,C020200,700,10000000,92,7130,EUR,20150522,,,
FRA,2015,TCC6601,C030130,700,10000000,27.6,2139,EUR,20150522,,,
FRA,2015,TCC6601,C031020,700,10000000,36.8,2852,EUR,20150522,,,
FRA,2015,TCC6601,C031023,421,10000000,750,58125,EUR,20150522,,,
FRA,2015,TCC6601,C041180,700,10000000,73.6,5704,EUR,20150522,,,
FRA,2015,TCC6601,C041190,700,10000000,92,7130,EUR,20150522,,,
FRA,2015,TCC6601,C041198,521,10000000,80,6200,EUR,20150522,,,
FRA,2015,TCC6601,C060401,700,10000000,82.8,6417,EUR,20150522,,,
FRA,2015,TCC6601,C060408,621,10000000,48,3720,EUR,20150522,,,
FRA,2015,TCC6601,C070341,700,10000000,92,7130,EUR,20150522,,,
FRA,2015,TCC6601,C070342,700,10000000,27.6,2139,EUR,20150522,,,
FRA,2015,TCC6601,C080290,700,10000000,138,10695,EUR,20150522,,,
FRA,2015,TCC6601,C080294,700,10000000,18.4,1426,EUR,20150522,,,
FRA,2015,TCC6601,C080298,521,10000000,86,6665,EUR,20150522,,,
FRA,2015,TCC6601,C080299,521,10000000,346,26815,EUR,20150522,,,
FRA,2015,TCC6601,C090101,700,10000000,184,14260,EUR,20150522,,,
FRA,2015,TCC6601,C090102,700,10000000,184,14260,EUR,20150522,,,
FRA,2015,TCC6601,C090105,700,10000000,92,7130,EUR,20150522,,,
FRA,2015,TCC6601,C090106,621,10000000,30,2325,EUR,20150522,,,
FRA,2015,TCC6601,C090391,700,10000000,36.8,2852,EUR,20150522,,,
FRA,2015,TCC6601,C090392,700,10000000,36.8,2852,EUR,20150522,,,
FRA,2015,TCC6601,C120810,321,10000000,1000,77500,EUR,20150522,,,
FRA,2015,TCC6601,C130630,102,10000000,200,15500,EUR,20150522,,,
FRA,2015,TCC6601,ZB14PCA000,102,10000000,200,15500,EUR,20150522,,,
FRA,2015,TCC6601,C130740,102,10000000,200,15500,EUR,20150522,,,
FRA,2015,TCC6601,ZB14PCA001,102,10000000,100,7750,EUR,20150522,,,
FRA,2015,TCC6601,ZB14PCA002,102,10000000,240,18600,EUR,20150522,,,
FRA,2015,TCC6601,C130630,221,10000000,500,38750,EUR,20150522,,,
FRA,2015,TCC6601,ZB14PCA000,221,10000000,100,7750,EUR,20150522,,,
FRA,2015,TCC6601,C130740,221,10000000,600,46500,EUR,20150522,,,
FRA,2015,TCC6601,C130060,221,10000000,1000,77500,EUR,20150522,,,
FRA,2015,TCC6601,ZB14PCA003,221,10000000,320,24800,EUR,20150522,,,
FRA,2015,TCC6601,C010260,700,10000000,18.4,1426,EUR,20150522,,,
FRA,2015,TCC6601,C010410,700,10000000,18.4,1426,EUR,20150522,,,
FRA,2015,TCC6601,C040020,700,10000000,18.4,1426,EUR,20150522,,,
FRA,2015,TCC6601,C051080,700,10000000,55.2,4278,EUR,20150522,,,
FRA,2015,TCC6601,C051160,700,10000000,18.4,1426,EUR,20150522,,,
FRA,2015,TCC6601,C051520,700,10000000,18.4,1426,EUR,20150522,,,
FRA,2015,TCC6601,C060701,700,10000000,18.4,1426,EUR,20150522,,,
FRA,2015,TCC6601,C070150,700,10000000,36.8,2852,EUR,20150522,,,
FRA,2015,TCC6601,C080261,700,10000000,36.8,2852,EUR,20150522,,,
FRA,2015,TCC6601,C090211,700,10000000,184,14260,EUR,20150522,,,
FRA,2015,TCC6601,C090212,621,10000000,40,3100,EUR,20150522,,,
FRA,2015,TCC6601,C090213,621,10000000,53,4107.5,EUR,20150522,,,
FRA,2015,TCC6601,C090213,700,10000000,73.6,5704,EUR,20150522,,,
FRA,2015,TCC6601,C090214,700,10000000,73.6,5704,EUR,20150522,,,
FRA,2015,TCC6601,C090311,621,10000000,40,3100,EUR,20150522,,,
FRA,2015,TCC6601,C090311,700,10000000,18.4,1426,EUR,20150522,,,
FRA,2015,TCC6601,C100090,700,10000000,18.4,1426,EUR,20150522,,,
FRA,2015,TCC6601,C100212,421,10000000,40,3100,EUR,20150522,,,
FRA,2015,TCC6601,C100311,621,10000000,40,3100,EUR,20150522,,,
FRA,2015,TCC6601,C100311,700,10000000,18.4,1426,EUR,20150522,,,
FRA,2015,TCC6601,C100410,621,10000000,97,7517.5,EUR,20150522,,,
FRA,2015,TCC6601,C100410,700,10000000,138,10695,EUR,20150522,,,
FRA,2015,TCC6601,C110011,521,10000000,348,26970,EUR,20150522,,,
FRA,2015,TCC6601,C110012,421,10000000,324,25110,EUR,20150522,,,
FRA,2015,TCC6601,C110013,321,10000000,458,35495,EUR,20150522,,,
FRA,2015,TCC6601,C110014,321,10000000,258,19995,EUR,20150522,,,
FRA,2015,TCC6601,C110015,321,10000000,259,20072.5,EUR,20150522,,,
FRA,2015,TCC6601,C120030,521,10000000,80,6200,EUR,20150522,,,
FRA,2015,TCC6601,C120600,321,10000000,350,27125,EUR,20150522,,,
FRA,2015,TCC6601,C990660,700,10000000,55.2,4278,EUR,20150522,,,
FRA,2015,TCC6601,ZB14RND000,102,10000000,100,7750,EUR,20150522,,,
FRA,2015,TCC6601,C130590,221,10000000,500,38750,EUR,20150522,,,
FRA,2015,TCC6601,ZB14RND000,421,10000000,100,7750,EUR,20150522,,,
FRA,2015,TCC6601,ZB14RND001,421,10000000,30,2325,EUR,20150522,,,
FRA,2015,TCC6601,ZB14RND002,102,10000000,100,7750,EUR,20150522,,,
FRA,2015,TCC6601,C110016,321,10000000,300,23250,EUR,20150522,,,
FRA,2015,TCC6601,C100411,321,10000000,300,23250,EUR,20150522,,,
FRA,2015,TCC6601,C080540,700,10000000,92,7130,EUR,20150522,,,
FRA,2015,TCC6601,C130020,700,10000000,92,7130,EUR,20150522,,,
FRA,2015,TCC6601,ZB14RND003,221,10000000,1333.33,103333.33,EUR,20150522,,,
FRA,2015,TCC6601,C130580,221,10000000,666.66,51666.66,EUR,20150522,,,
FRA,2015,TCC6601,ZB14RND004,221,10000000,666.66,51666.66,EUR,20150522,,,
FRA,2015,TCC6601,C100220,700,10000000,32.2,2495.5,EUR,20150522,,,
FRA,2015,TCC6601,C110296,321,10000000,810,62775,EUR,20150522,,,
FRA,2015,TCC6601,C110571,421,10000000,729,56497.5,EUR,20150522,,,
FRA,2015,TCC6601,C120441,421,10000000,729,56497.5,EUR,20150522,,,
FRA,2015,TCC6601,C120481,421,10000000,607.5,47081.25,EUR,20150522,,,
FRA,2015,TCC6601,C110720,700,10000000,184,14260,EUR,20150522,,,
FRA,2015,TCC6601,C130140,321,10000000,72,5580,EUR,20150522,,,
FRA,2015,TCC6601,C120721,421,10000000,202.5,15693.75,EUR,20150522,,,
FRA,2015,TCC6601,ZB14NAO000,421,10000000,202.5,15693.75,EUR,20150522,,,
FRA,2015,TCC6601,ZB14BD000,221,10000000,889.22,68914.72,EUR,20150522,,,
FRA,2015,TCC6601,ZB14BD001,221,10000000,444.11,34418.61,EUR,20150522,,,
FRA,2015,TCC6601,ZB14BD002,221,10000000,1000,77500,EUR,20150522,,,
FRA,2015,TCC6601,C110780,701,10000000,644,49910,EUR,20150522,,,
FRA,2015,TCC6601,C110780,700,10000000,128.8,9982,EUR,20150522,,,
FRA,2015,TCC6602,C070200,700,10000000,460,35650,EUR,20150522,,,
FRA,2015,TCC6602,C070208,521,10000000,36,2790,EUR,20150522,,,
FRA,2015,TCC6602,C120040,421,10000000,1636.2,126805.5,EUR,20150522,,,
FRA,2015,TCC6602,C120750,321,10000000,2030.4,157356,EUR,20150522,,,
FRA,2015,TCC6602,C130010,421,10000000,36,2790,EUR,20150522,,,
FRA,2015,TCC6602,ZB14BMW000,102,10000000,500,38750,EUR,20150522,,,
FRA,2015,TCC6602,ZB14BMW001,102,10000000,560,43400,EUR,20150522,,,
FRA,2015,TCC6602,C130040,221,10000000,1260,97650,EUR,20150522,,,
FRA,2015,TCC6602,ZB14BMW000,221,10000000,90,6975,EUR,20150522,,,
FRA,2015,TCC6602,C010130,700,10000000,9.2,713,EUR,20150522,,,
FRA,2015,TCC6602,C041010,700,10000000,18.4,1426,EUR,20150522,,,
FRA,2015,TCC6602,C051020,700,10000000,193.2,14973,EUR,20150522,,,
FRA,2015,TCC6602,C051440,700,10000000,220.8,17112,EUR,20150522,,,
FRA,2015,TCC6602,C080050,700,10000000,138,10695,EUR,20150522,,,
FRA,2015,TCC6602,C080052,700,10000000,368,28520,EUR,20150522,,,
FRA,2015,TCC6602,C080390,700,10000000,101.2,7843,EUR,20150522,,,
FRA,2015,TCC6602,C090141,700,10000000,25.76,1996.4,EUR,20150522,,,
FRA,2015,TCC6602,C090143,421,10000000,72,5580,EUR,20150522,,,
FRA,2015,TCC6602,C100510,321,10000000,270,20925,EUR,20150522,,,
FRA,2015,TCC6602,C100512,321,10000000,720,55800,EUR,20150522,,,
FRA,2015,TCC6602,C100516,321,10000000,307.8,23854.5,EUR,20150522,,,
FRA,2015,TCC6602,C140050,321,10000000,810,62775,EUR,20150522,,,
FRA,2015,TCC6602,C140051,421,10000000,81,6277.5,EUR,20150522,,,
FRA,2015,TCC6602,C130030,102,10000000,800,62000,EUR,20150522,,,
FRA,2015,TCC6602,C130700,102,10000000,760,58900,EUR,20150522,,,
FRA,2015,TCC6602,C120520,221,10000000,864,66960,EUR,20150522,,,
FRA,2015,TCC6602,C130030,221,10000000,720,55800,EUR,20150522,,,
FRA,2015,TCC6602,C130700,221,10000000,72,5580,EUR,20150522,,,
FRA,2015,TCC6602,ZB14GMW000,221,10000000,360,27900,EUR,20150522,,,
FRA,2015,TCC6602,ZB14GMW001,221,10000000,14.4,1116,EUR,20150522,,,
FRA,2015,TCC6602,C130660,221,10000000,200,15500,EUR,20150522,,,
FRA,2015,TCC6602,C130661,221,10000000,72,5580,EUR,20150522,,,
FRA,2015,TCC6602,C120250,421,10000000,720,55800,EUR,20150522,,,
FRA,2015,TCC6602,C009960,700,10000000,110.4,8556,EUR,20150522,,,
FRA,2015,TCC6602,C030010,700,10000000,73.6,5704,EUR,20150522,,,
FRA,2015,TCC6602,C051694,700,10000000,92,7130,EUR,20150522,,,
FRA,2015,TCC6602,C110100,700,10000000,96.6,7486.5,EUR,20150522,,,
FRA,2015,TCC6602,C060060,700,10000000,55.2,4278,EUR,20150522,,,
FRA,2015,TCC6602,C060560,700,10000000,18.4,1426,EUR,20150522,,,
FRA,2015,TCC6602,C070010,700,10000000,55.2,4278,EUR,20150522,,,
