BRA;2019;5;CUR6200;C1301810.00;;;2012;;1637.91;BRL;20190513
BRA;2019;5;CUR6200;C1401740.00;;;2012;;2006.48;BRL;20190513
BRA;2019;5;CUR6200;C1404120.00;;;2012;;244.90;BRL;20190513
BRA;2019;5;CUR6200;C1404300.00;;;2012;;197.14;BRL;20190513
BRA;2019;5;CUR6500;C1301800.00;;;2012;;4286.51;BRL;20190513
BRA;2019;5;CUR6500;C1301810.00;;;2012;;31.41;BRL;20190513
BRA;2019;5;CUR6600;C1301810.00;;;2012;;15.98;BRL;20190513
BRA;2019;5;CUR6600;C1507100.00;;;2012;;182.21;BRL;20190513
BRA;2019;5;CUR6600;C1802200.00;;;2012;;136.48;BRL;20190513
BRA;2019;5;CUR6100;C0010610.00;;;2012;;73.60;BRL;20190513
BRA;2019;5;CUR6100;C1301800.00;;;2012;;387.20;BRL;20190513
BRA;2019;5;CUR6100;C1301810.00;;;2012;;5142.48;BRL;20190513
BRA;2019;5;CUR6100;C1401700.00;;;2012;;229.94;BRL;20190513
BRA;2019;5;CUR6100;C1401740.00;;;2012;;238.41;BRL;20190513
BRA;2019;5;CUR6100;C1404120.00;;;2012;;282.20;BRL;20190513
BRA;2019;5;CUR6100;C1404300.00;;;2012;;262.91;BRL;20190513
BRA;2019;5;CUR6200;C0010610.00;;;2012;;58.20;BRL;20190513
BRA;2019;5;CUR6200;C1301810.00;;;2012;;608.30;BRL;20190513
BRA;2019;5;CUR6200;C1401740.00;;;2012;;240.93;BRL;20190513
BRA;2019;5;CUR6200;C1404120.00;;;2012;;50.40;BRL;20190513
BRA;2019;5;CUR6500;C1301800.00;;;2012;;1756.97;BRL;20190513
BRA;2019;5;CUR6600;C1507100.00;;;2012;;44.80;BRL;20190513
BRA;2019;5;CUR6600;C1802200.00;;;2012;;70.80;BRL;20190513
BRA;2019;5;CUR6000;C1404300.00;;;2012;;0.00;BRL;20190513
BRA;2019;5;CUR6000;C1613200.00;;;2012;;402.86;BRL;20190513
BRA;2019;5;CUR6100;C0603610.00;;;2012;;489.73;BRL;20190513
BRA;2019;5;CUR6100;C0800420.00;;;2012;;384.74;BRL;20190513
BRA;2019;5;CUR6100;C1206900.00;;;2012;;-1545.69;BRL;20190513
BRA;2019;5;CUR6100;C1301800.00;;;2012;;195.80;BRL;20190513
BRA;2019;5;CUR6100;C1301810.00;;;2012;;58411.69;BRL;20190513
BRA;2019;5;CUR6100;C1306910.00;;;2012;;293.49;BRL;20190513
BRA;2019;5;CUR6100;C1401610.00;;;2012;;64.44;BRL;20190513
BRA;2019;5;CUR6100;C1401700.00;;;2012;;116.64;BRL;20190513
BRA;2019;5;CUR6100;C1401740.00;;;2012;;3158.19;BRL;20190513
BRA;2019;5;CUR6100;C1404120.00;;;2012;;8449.45;BRL;20190513
BRA;2019;5;CUR6100;C1404300.00;;;2012;;6501.19;BRL;20190513
BRA;2019;5;CUR6100;C1404810.00;;;2012;;3656.72;BRL;20190513
BRA;2019;5;CUR6100;C1405400.00;;;2012;;350.42;BRL;20190513
BRA;2019;5;CUR6100;C1501400.00;;;2012;;1038.60;BRL;20190513
BRA;2019;5;CUR6100;C1506300.00;;;2012;;1300.59;BRL;20190513
BRA;2019;5;CUR6100;C1613200.00;;;2012;;1706.30;BRL;20190513
BRA;2019;5;CUR6100;C1404100.00;;;2012;;771.66;BRL;20190513
BRA;2019;5;CUR6100;C1301830.00;;;2012;;0.00;BRL;20190513
BRA;2019;5;CUR6200;C0010610.00;;;2012;;1863.83;BRL;20190513
BRA;2019;5;CUR6200;C0800420.00;;;2012;;0.00;BRL;20190513
BRA;2019;5;CUR6200;C0800430.00;;;2012;;0.77;BRL;20190513
BRA;2019;5;CUR6200;C1206900.00;;;2012;;-1475.48;BRL;20190513
BRA;2019;5;CUR6200;C1301800.00;;;2012;;982.96;BRL;20190513
BRA;2019;5;CUR6200;C1301810.00;;;2012;;10692.01;BRL;20190513
BRA;2019;5;CUR6200;C1306910.00;;;2012;;-252.12;BRL;20190513
BRA;2019;5;CUR6200;C1401740.00;;;2012;;4700.09;BRL;20190513
BRA;2019;5;CUR6200;C1404120.00;;;2012;;2566.64;BRL;20190513
BRA;2019;5;CUR6200;C1404300.00;;;2012;;4147.06;BRL;20190513
BRA;2019;5;CUR6200;C1404810.00;;;2012;;0.00;BRL;20190513
BRA;2019;5;CUR6200;C1405400.00;;;2012;;-277.21;BRL;20190513
BRA;2019;5;CUR6200;C1506300.00;;;2012;;-363.09;BRL;20190513
BRA;2019;5;CUR6200;C1608910.00;;;2012;;173.62;BRL;20190513
BRA;2019;5;CUR6200;C1301830.00;;;2012;;0.00;BRL;20190513
BRA;2019;5;CUR6500;C0603610.00;;;2012;;1705.17;BRL;20190513
BRA;2019;5;CUR6500;C0800420.00;;;2012;;349.20;BRL;20190513
BRA;2019;5;CUR6500;C1301800.00;;;2012;;7.17;BRL;20190513
BRA;2019;5;CUR6500;C1301810.00;;;2012;;20605.52;BRL;20190513
BRA;2019;5;CUR6500;C1404120.00;;;2012;;-698.34;BRL;20190513
BRA;2019;5;CUR6500;C1501400.00;;;2012;;0.00;BRL;20190513
BRA;2019;5;CUR6500;C1301830.00;;;2012;;0.00;BRL;20190513
